Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
71875,Philip Rivers,QB,LAC,5800,20.89,20.24,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1
71881,Christian McCaffrey,RB,CAR,5600,14.88,8.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
71897,Jarius Wright,WR,MIN,3000,0,1.9,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
71898,Brandon Allen,QB,LAR,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
71903,Terrell Watson,RB,PIT,3000,0,0.1,0,PlayerMatchupIsBad:1
71904,Chris Conley,WR,KC,3200,6.02,9.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
71907,Travis Kelce,TE,KC,5100,16.77,27.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
71914,Michael Burton,RB,CHI,3000,0,0,0,
71919,Mark Sanchez,QB,CHI,4000,0,0,0,PlayerMatchupIsGood:1
71924,Devin Funchess,WR,CAR,3900,8.18,10.8,0,ExpectedStarter:1|StarGood:1
71925,Vance McDonald,TE,PIT,2600,0,0,0,PlayerMatchupIsBad:1
71931,Donnel Pumphrey,RB,PHI,3000,0,0,0,
71932,Nathan Peterman,QB,BUF,4000,0,0,0,PlayerMatchupIsGreat:1
71939,Elijhaa Penny,RB,ARI,3000,0,0,0,PlayerMatchupIsGood:1
71944,Doug Baldwin,WR,SEA,6700,19.73,10.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbDown:1|StarGood:1
71956,Martavis Bryant,WR,PIT,5500,13.37,18.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
71957,Marcus Mariota,QB,TEN,6400,16.7,14,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbUp:1
71965,DeMarco Murray,RB,TEN,6300,13.54,3.8,0,ExpectedStarter:1
71966,Justin Hardy,WR,ATL,3000,0,2.9,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
71974,Ed Dickson,TE,CAR,2500,0,4.6,0,PlayerMatchupIsHorribad:1
71978,Richard Rodgers,TE,GB,2700,0,4.2,0,PlayerMatchupIsGreat:1
71987,Justin Hunter,WR,PIT,3000,0,0,0,PlayerMatchupIsHorribad:1
71995,Dion Lewis,RB,NE,3400,0,3.5,0,PlayerMatchupIsGood:1
71999,Charles Clay,TE,BUF,3000,10.82,5.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerIsHot:2|VegasBad:1|StarBad:1
72000,Lions ,DST,DET,3300,6.83,17,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72003,Jacquizz Rodgers,RB,TB,4400,13.6,12.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1
72004,Ameer Abdullah,RB,DET,4100,12.59,8.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1
72005,Jakeem Grant,WR,MIA,3000,0,0,0,PlayerMatchupIsBad:1
72008,Marcus Johnson,WR,PHI,3000,0,0,0,PlayerMatchupIsGood:1
72017,Demaryius Thomas,WR,DEN,5900,17.34,13.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1
72018,Tom Savage,QB,HOU,4600,0,0,0,PlayerMatchupIsHorribad:1
72019,Vernon Davis,TE,WAS,3000,0,2.3,0,PlayerMatchupIsBad:1
72024,Randall Cobb,WR,GB,5900,14.06,13,0,ExpectedStarter:1|VegasBad:2|StarBad:1
72035,Alshon Jeffery,WR,PHI,5700,13.28,22.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1
72041,Michael Floyd,WR,MIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
72045,ArDarius Stewart,WR,NYJ,3200,4.71,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72046,Ryan Fitzpatrick,QB,TB,4400,0,-0.2,0,PlayerMatchupIsHorribad:1
72059,Marvin Jones Jr.,WR,DET,4200,13.36,9.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|StarBad:1|VegasGood:1
72060,Garrett Celek,TE,SF,2500,0,1.6,0,PlayerMatchupIsHorribad:1
72061,C.J. Ham,RB,MIN,3000,0,6.1,0,
72069,Kamar Aiken,WR,IND,3000,4.21,6.1,0,ExpectedStarter:1|PlayerMatchupIsGood:2|VegasBad:1|StarGood:1
72072,Damien Williams,RB,MIA,3800,0,0,0,PlayerMatchupIsGood:1|Injured:1|ThumbUp:1
72073,Russell Wilson,QB,SEA,6800,19.3,15.32,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|StarGood:1
72075,Brandon Marshall,WR,NYG,5000,13.08,2.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72076,Geronimo Allison,WR,GB,3000,0,5.4,0,
72087,Derek Anderson,QB,CAR,5500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72090,Amari Cooper,WR,OAK,8100,17.8,7.3,0,ExpectedStarter:1|PlayerIsHot:2
72091,Marcedes Lewis,TE,JAX,2500,0,0,0,
72092,Michael Hoomanawanui,TE,NO,2500,0,1.8,0,PlayerMatchupIsBad:1
72104,Ezekiel Elliott,RB,DAL,7800,24.21,6.2,0,ExpectedStarter:1|VegasGood:1
72105,Davante Adams,WR,GB,5600,15.66,23.9,0,ExpectedStarter:1|PlayerIsHot:1
72106,Cole Beasley,WR,DAL,4300,7.78,7.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|VegasBad:1
72107,Cam Newton,QB,CAR,6500,17.15,11.82,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72108,Blake Bell,TE,MIN,2500,0,0,0,
72112,Chase Daniel,QB,NO,4600,0,0,0,PlayerMatchupIsBad:1
72120,Saints ,DST,NO,2100,2.42,-2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbDown:1
72125,Golden Tate,WR,DET,6800,16.49,6.5,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:2
72134,Odell Beckham Jr.,WR,NYG,8000,12.28,7.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|Injured:1|PlayerIsHot:1
72135,Michael Thomas,WR,NO,7500,17.59,13.9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:2
72136,Sammy Watkins,WR,LAR,5200,13.12,5,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72137,Zach Miller,TE,CHI,2900,10.09,10.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72138,Andrew DePaola,TE,CHI,2500,0,0,0,PlayerMatchupIsHorribad:1
72143,Patrick Mahomes II,QB,KC,4700,0,0,0,
72150,Jordan Taylor,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
72151,Eagles ,DST,PHI,2900,7.21,4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72172,Robert Woods,WR,LAR,3400,10.02,1.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarBad:1|VegasBad:1
72178,Jeremy Maclin,WR,BAL,5000,14.28,13.1,0,ExpectedStarter:1|StarBad:1
72179,Taylor Gabriel,WR,ATL,4000,9.99,4.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbUp:1
72180,Austin Carr,WR,NO,3100,0,0,0,PlayerMatchupIsBad:1|Injured:1
72185,Malcolm Brown,RB,LAR,3900,0,-0.4,0,PlayerMatchupIsGood:1
72186,De'Angelo Henderson,RB,DEN,3600,0,0,0,PlayerMatchupIsHorribad:1
72194,Taysom Hill,QB,NO,4000,0,0,0,PlayerMatchupIsBad:1|Injured:1
72206,Jimmy Graham,TE,SEA,4900,12.08,1.1,0,ExpectedStarter:1|VegasGood:1|StarGood:1
72208,Quan Bray,WR,IND,3000,0,0,0,PlayerMatchupIsGood:2
72215,Javorius Allen,RB,BAL,4100,8.89,21.1,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
72238,Branden Oliver,RB,LAC,4000,6.18,3.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
72239,Michael Campanaro,WR,BAL,3000,0,0.5,0,
72243,Luke Stocker,TE,TB,2500,0,0,0,
72244,Buccaneers ,DST,TB,3200,7.51,19,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGood:1|ThumbUp:1
72251,John Kuhn,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72252,J.D. McKissic,RB,SEA,3000,0,0,0,PlayerMatchupIsGreat:2
72253,Arrelious Benn,WR,JAX,3000,3.67,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
72263,Maxx Williams,TE,BAL,2500,0,6.3,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
72268,C.J. Anderson,RB,DEN,4700,14.62,33.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72269,Raheem Mostert,RB,SF,3000,0,0,0,PlayerMatchupIsBad:1
72270,Brad Kaaya,QB,CAR,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72271,Jordan Reed,TE,WAS,5200,12.87,10.5,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1
72272,Ryan Hewitt,TE,CIN,2500,0,0,0,
72281,Torrey Smith,WR,PHI,3600,6.8,10.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarGood:1
72282,Josh Doctson,WR,WAS,3500,3.83,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72283,Kyle Nelson,TE,SF,2500,0,0,0,PlayerMatchupIsHorribad:1
72295,Johnny Holton,WR,OAK,3000,0,0,0,
72296,Hunter Henry,TE,LAC,3600,6,15,0,ExpectedStarter:1|PlayerMatchupIsGood:2|VegasBad:1|StarGood:1
72300,Danny Amendola,WR,NE,5100,0,0,0,PlayerMatchupIsGood:1|Injured:1
72301,Sean Mannion,QB,LAR,4200,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
72302,Logan Paulsen,TE,SF,2500,0,0,0,PlayerMatchupIsHorribad:1
72306,DeAndre Washington,RB,OAK,4000,0,6.5,0,
72307,Jordan Todman,RB,HOU,3000,0,0,0,
72308,Beau Brinkley,TE,TEN,2500,0,0,0,
72309,Falcons ,DST,ATL,2500,5.26,13,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72311,James Conner,RB,PIT,4500,0,0.9,0,PlayerMatchupIsBad:1
72312,Sterling Shepard,WR,NYG,4700,12.22,5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1|VegasGood:1
72313,Cardale Jones,QB,LAC,4500,0,0,0,PlayerMatchupIsGreat:1|Injured:1
72327,Alan Cross,TE,TB,2500,0,1.6,0,
72330,Mike Wallace,WR,BAL,3900,11.54,1.7,0,ExpectedStarter:1|ThumbUp:1
72334,Jermaine Gresham,TE,ARI,2700,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
72335,Steelers ,DST,PIT,3000,8.48,8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72344,Kasen Williams,WR,CLE,3000,0,0,0,PlayerMatchupIsGood:1
72348,Brandon Tate,WR,BUF,3000,0,0,0,PlayerMatchupIsGood:1
72354,Jerick McKinnon,RB,MIN,3200,0,5.4,0,ThumbDown:1
72355,Walter Powell,WR,BUF,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
72356,Colts ,DST,IND,2300,4.05,7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1
72368,David Fluellen,RB,TEN,3000,0,1.8,0,
72376,Carson Wentz,QB,PHI,5900,17.02,28.82,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72377,Austin Seferian-Jenkins,TE,NYJ,2700,0,0,0,PlayerMatchupIsGreat:1|Injured:1
72378,Troy Niklas,TE,ARI,2500,0,2.6,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
72387,Brandon LaFell,WR,CIN,3700,9.59,7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbUp:1|VegasBad:1
72388,Xavier Grimble,TE,PIT,2500,0,0,0,PlayerMatchupIsBad:1
72392,Melvin Gordon,RB,LAC,7000,19.08,20.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsBad:1|ThumbDown:1|VegasGood:1|StarGood:1
72393,Bilal Powell,RB,NYJ,5000,12.06,1.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1
72394,Brittan Golden,WR,ARI,3000,0,3.9,0,
72403,Tarik Cohen,RB,CHI,4100,13.33,13.8,0,ExpectedStarter:1|OptimalPick:1
72405,Curtis Samuel,WR,CAR,3200,0,2.7,0,
72412,Derrick Coleman,RB,ATL,3000,0,0,0,PlayerMatchupIsBad:1
72414,Kelvin Benjamin,WR,CAR,5600,12.89,13.7,0,ExpectedStarter:1|PlayerIsHot:1
72415,Jeremy Kerley,WR,NYJ,3600,0,4.4,0,PlayerMatchupIsBad:1
72419,A.J. Green,WR,CIN,7800,21.26,12.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1
72425,Adam Humphries,WR,TB,3600,7.12,3.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1|StarGood:1
72426,Coby Fleener,TE,NO,3100,9.74,12.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbUp:1
72431,Mitchell Trubisky,QB,CHI,4500,0,0,0,PlayerMatchupIsGood:1
72432,Kyle Rudolph,TE,MIN,4200,12.72,8.5,0,ExpectedStarter:1|PlayerIsHot:1
72433,Khari Lee,TE,BUF,2500,0,0,0,PlayerMatchupIsGreat:1
72441,Isaiah Crowell,RB,CLE,4900,11.98,3.7,0,ExpectedStarter:1|PlayerMatchupIsBad:2|PlayerIsHot:1|VegasBad:1
72442,Jay Cutler,QB,MIA,5400,14.31,13.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72451,Davis Webb,QB,NYG,4000,0,0,0,PlayerMatchupIsGreat:1
72456,Brandon Coleman,WR,NO,3300,5.55,18.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72461,Marlon Mack,RB,IND,3800,8.4,1.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72463,Terron Ward,RB,ATL,3000,0,0,0,PlayerMatchupIsBad:1
72464,Kenny Golladay,WR,DET,4000,13.24,1.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72476,Andy Janovich,RB,DEN,3000,0,0,0,PlayerMatchupIsHorribad:1
72480,Michael Roberts,TE,DET,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
72482,Jesse James,TE,PIT,3200,7.83,6.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1
72491,Kirk Cousins,QB,WAS,6100,20.12,11.5,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
72492,Austin Hooper,TE,ATL,3500,11,2.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|OptimalPick:1|VegasBad:1|StarBad:1
72501,Trey Edmunds,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72502,Stefon Diggs,WR,MIN,6100,13.22,5.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|OptimalPick:1|ThumbDown:1
72504,Clark Harris,TE,CIN,2500,0,0,0,PlayerMatchupIsHorribad:2
72505,Seth DeValve,TE,CLE,2500,6.84,8.1,0,ExpectedStarter:1|PlayerMatchupIsBad:2|StarGood:1
72508,Darrius Heyward-Bey,WR,PIT,3000,0,0,0,PlayerMatchupIsHorribad:1
72517,Lamar Miller,RB,HOU,5300,10.79,11.7,0,ExpectedStarter:1|ThumbDown:1
72518,Clive Walford,TE,OAK,2500,0,1.7,0,PlayerMatchupIsGreat:1
72528,Terrance West,RB,BAL,5100,15.8,12.5,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|ThumbDown:1|VegasGood:1
72534,David Johnson,RB,ARI,10000,0,0,0,PlayerMatchupIsGood:1|Injured:1
72538,Corey Grant,RB,JAX,3000,0,1.3,0,PlayerMatchupIsBad:2
72539,Brian Hill,RB,ATL,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
72540,Kevin White,WR,CHI,4000,0,0,0,Injured:1
72541,Tom Brady,QB,NE,7900,25.28,33.78,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
72542,Case Keenum,QB,MIN,4500,8.25,6.72,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72551,Julius Thomas,TE,MIA,2800,9.78,5.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1|ThumbUp:1|VegasBad:1|StarBad:1
72555,Brett Hundley,QB,GB,4200,0,0,0,PlayerMatchupIsGreat:2
72561,C.J. Fiedorowicz,TE,HOU,3100,0,0,0,PlayerMatchupIsGreat:1
72567,Marshawn Lynch,RB,OAK,6000,15.89,11.9,0,ExpectedStarter:1
72571,Reggie Davis,WR,CLE,3000,0,0,0,PlayerMatchupIsGood:1
72576,Lance Kendricks,TE,GB,2500,0,0,0,PlayerMatchupIsGreat:1
72580,Ben Koyack,TE,JAX,2500,3.13,0,0,ExpectedStarter:1|VegasGood:1
72585,Todd Gurley II,RB,LAR,6800,17.66,27.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1
72586,Jeremy Hill,RB,CIN,3900,8.18,2.9,0,ExpectedStarter:1|ThumbDown:1|VegasGood:1
72593,Mike Gillislee,RB,NE,5700,13.4,12.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72604,Senorise Perry,RB,MIA,3000,0,0,0,PlayerMatchupIsGood:1
72605,Chris Hogan,WR,NE,5600,12.23,18.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarBad:1
72606,Charone Peake,WR,NYJ,3000,0,1.3,0,PlayerMatchupIsBad:1
72607,Titans ,DST,TEN,3300,7.58,9,0,ExpectedStarter:1
72610,Andre Holmes,WR,BUF,3000,3.13,3.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
72614,Brandin Cooks,WR,NE,8200,18.52,6.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72615,John Ross,WR,CIN,3300,5.76,0.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
72616,Trent Taylor,WR,SF,3000,0,2.6,0,
72620,Chris Ivory,RB,JAX,3600,0,7.8,0,PlayerMatchupIsBad:2
72621,Danny Vitale,RB,CLE,3000,0,0,0,PlayerMatchupIsBad:2
72622,Jalin Marshall,WR,NYJ,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
72628,Tre Madden,RB,SEA,3000,0,0,0,PlayerMatchupIsGreat:2
72629,Sean McGrath,TE,LAC,2500,0,2,0,PlayerMatchupIsGood:2|Injured:1
72634,Matt Ryan,QB,ATL,7500,26.09,14.88,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
72643,Le'Veon Bell,RB,PIT,9800,25.26,13.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72648,Kendrick Bourne,WR,SF,3000,0,0,0,
72650,Eddie Lacy,RB,SEA,4200,0,0,0,PlayerMatchupIsGreat:2
72664,Ifeanyi Momah,TE,ARI,2500,2.7,5.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
72665,Evan Engram,TE,NYG,3200,9.97,14.9,0,ExpectedStarter:1
72666,Raiders ,DST,OAK,3500,8.78,9,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
72672,Jermaine Kearse,WR,NYJ,3900,9.23,22.4,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasGood:1
72675,Landry Jones,QB,PIT,4500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72683,Drew Stanton,QB,ARI,4000,0,0,0,PlayerMatchupIsGood:1
72690,Ryan Grant,WR,WAS,3500,0,8.1,0,PlayerMatchupIsGood:1
