Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
76841,Rishard Matthews,WR,TEN,4900,14.61,7.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|ThumbUp:1
76842,Kenny Britt,WR,CLE,4300,8.1,8.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1
76843,Josh Doctson,WR,WAS,3600,6.74,4.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1
76847,Kendrick Bourne,WR,SF,3000,0,0,0,PlayerMatchupIsGood:2
76848,Adam Shaheen,TE,CHI,2500,0,0,0,PlayerMatchupIsHorribad:1
76849,Packers ,DST,GB,3600,7.67,10,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
76858,LeSean McCoy,RB,BUF,8400,24.14,13.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|StarBad:1
76869,Jordan Leggett,TE,NYJ,2500,0,0,0,Injured:1
76873,Chris Godwin,WR,TB,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
76874,Lance Dunbar,RB,LAR,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
76875,Cameron Brate,TE,TB,3800,10.3,18.1,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
76876,Jerell Adams,TE,NYG,2500,0,0,0,PlayerMatchupIsHorribad:1
76884,Jeremy Hill,RB,CIN,3700,6.44,3.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|ThumbUp:1
76886,Darren Sproles,RB,PHI,4000,0,0,0,PlayerMatchupIsGood:1|Injured:1
76891,Tarik Cohen,RB,CHI,5500,15.74,8.6,0,ExpectedStarter:1
76899,Michael Crabtree,WR,OAK,6200,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|ThumbDown:1
76900,Vince Mayle,TE,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
76902,Ryan Fitzpatrick,QB,TB,4400,0,0,0,PlayerMatchupIsHorribad:1
76903,Ben Koyack,TE,JAX,2500,0,0,0,PlayerMatchupIsGood:1
76908,Andy Jones,WR,HOU,3000,0,0,0,PlayerMatchupIsGood:2
76914,Marlon Mack,RB,IND,3800,0,0,0,Injured:1
76915,Cooper Rush,QB,DAL,4500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1|Injured:1
76920,Brock Osweiler,QB,DEN,4100,0,0,0,ThumbUp:1
76924,Dolphins ,DST,MIA,2400,5.17,2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
76933,Marcedes Lewis,TE,JAX,2800,6.25,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|OptimalPick:1|VegasGood:1|StarBad:1
76938,Breshad Perriman,WR,BAL,3000,3.52,1.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
76950,Robby Anderson,WR,NYJ,3800,8.07,8.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarGood:1
76961,Robert Woods,WR,LAR,3900,9.79,3.7,0,ExpectedStarter:1|StarGood:1
76962,Kamar Aiken,WR,IND,3100,4.45,1.4,0,ExpectedStarter:1|VegasBad:1|VegasGood:1|StarBad:1
76967,Antonio Brown,WR,PIT,9300,23.24,7.4,0,ExpectedStarter:1|PlayerIsHot:1|ThumbDown:1
76968,Mack Brown,RB,WAS,3000,0,0,0,
76969,Seth DeValve,TE,CLE,2600,6.01,1.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
76974,Drew Brees,QB,NO,7200,23.66,19.02,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbDown:1
76975,Tom Savage,QB,HOU,4400,0,0,0,PlayerMatchupIsGreat:2
76976,Dion Sims,TE,CHI,2500,0,1.8,0,PlayerMatchupIsHorribad:1
76984,Jeff Driskel,QB,CIN,4000,0,0,0,PlayerMatchupIsGreat:1|Injured:1
76985,Texans ,DST,HOU,3000,6.64,19,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbUp:1
76994,LeGarrette Blount,RB,PHI,3900,11.97,19.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1
76995,Christian Hackenberg,QB,NYJ,4000,0,0,0,PlayerMatchupIsHorribad:2
77001,Brice Butler,WR,DAL,3000,0,9.2,0,PlayerMatchupIsGreat:1
77002,Evan Engram,TE,NYG,3000,8.46,12.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1
77004,Terrelle Pryor Sr.,WR,WAS,5400,13.18,16,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
77005,Jordan Howard,RB,CHI,5800,16.52,14.3,0,ExpectedStarter:1|OptimalPick:1|ThumbDown:1|StarBad:1
77010,Jaguars ,DST,JAX,3600,9.57,7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbDown:1
77015,Lucky Whitehead,WR,NYJ,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
77023,Curtis Samuel,WR,CAR,4000,0,0,0,
77024,Ben Roethlisberger,QB,PIT,6000,17.11,11.64,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbDown:1
77028,Charone Peake,WR,NYJ,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
77033,Rams ,DST,LAR,2800,5.1,2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
77038,Odell Beckham Jr.,WR,NYG,8900,22.63,16,0,ExpectedStarter:1|PlayerMatchupIsGood:1
77039,Kareem Hunt,RB,KC,8500,20.73,19.1,0,ExpectedStarter:1|VegasBad:1
77040,Matt Cassel,QB,TEN,4300,0,-2.16,0,PlayerMatchupIsBad:1
77044,Aldrick Robinson,WR,SF,3000,0,8.2,0,PlayerMatchupIsGood:2
77052,Charles Clay,TE,BUF,3700,11.57,19.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1|PlayerIsHot:1|VegasBad:1|StarBad:1
77058,Mohamed Sanu,WR,ATL,4800,11.44,1.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1
77059,Dez Bryant,WR,DAL,6500,17.55,14.8,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|ThumbUp:1|VegasGood:1|StarGood:1
77060,Rob Kelley,RB,WAS,4200,11.4,2.3,0,ExpectedStarter:1|VegasGood:1
77067,Le'Veon Bell,RB,PIT,8700,24.72,37.6,0,ExpectedStarter:1|PlayerMatchupIsBad:2
77074,Josh Reynolds,WR,LAR,3000,0,0,0,
77078,Geronimo Allison,WR,GB,4100,3.22,0,0,PlayerMatchupIsBad:1|VegasGood:2|StarGood:1
77082,Cooper Kupp,WR,LAR,4300,10.66,17,0,ExpectedStarter:1
77083,Akeem Hunt,RB,KC,3000,0,0,0,
77084,Niles Paul,TE,WAS,2500,0,0,0,PlayerMatchupIsHorribad:1
77100,Blake Bell,TE,MIN,2500,0,2.2,0,
77105,Alex Collins,RB,BAL,3700,8.22,7.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1
77123,Tevin Coleman,RB,ATL,5000,13.27,18.4,0,ExpectedStarter:1|PlayerMatchupIsGood:2
77124,Matt Forte,RB,NYJ,3900,0,0,0,PlayerMatchupIsGood:1|Injured:1
77125,Corey Grant,RB,JAX,3700,0,1.4,0,
77126,Landry Jones,QB,PIT,4500,0,0,0,PlayerMatchupIsGreat:1
77127,Blaine Gabbert,QB,ARI,4300,0,0,0,PlayerMatchupIsGreat:1|Injured:1
77128,Ross Travis,TE,KC,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
77133,Shane Smith,RB,NYG,3000,0,0,0,
77134,Tom Brady,QB,NE,8000,24.52,23.48,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|OptimalPick:1
77140,C.J. Prosise,RB,SEA,4000,0,0,0,Injured:1
77144,Nick Vannett,TE,SEA,2500,0,0,0,PlayerMatchupIsGreat:1
77146,Stefon Diggs,WR,MIN,7100,17.01,14.8,0,ExpectedStarter:1|PlayerIsHot:2|OptimalPick:1|ThumbUp:2|VegasGood:1
77147,Andrew Luck,QB,IND,5800,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
77149,Cam Newton,QB,CAR,5900,17.13,37.04,0,ExpectedStarter:1|PlayerMatchupIsGood:1
77153,Martavis Bryant,WR,PIT,5400,12.64,7.8,0,ExpectedStarter:1|StarBad:1
77154,De'Anthony Thomas,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77155,Kerwynn Williams,RB,ARI,3900,5.25,1.9,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|VegasGood:1
77156,George Winn,RB,IND,3000,0,0,0,Injured:1
77157,Eric Saubert,TE,ATL,2500,0,0,0,PlayerMatchupIsHorribad:1
77158,Tyler Ott,TE,SEA,2500,0,0,0,PlayerMatchupIsGreat:1
77163,Joe Flacco,QB,BAL,4900,13.92,9.44,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbDown:1|StarGood:1
77164,Darren Fells,TE,DET,2500,0,8,0,
77168,Sammy Watkins,WR,LAR,5900,15.33,2.7,0,ExpectedStarter:1
77169,Shelton Gibson,WR,PHI,3000,0,0,0,
77170,Jared Goff,QB,LAR,5600,17.64,18.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1
77173,Laquon Treadwell,WR,MIN,3200,4,0,0,ExpectedStarter:1|StarBad:1|VegasBad:1
77175,Randall Cobb,WR,GB,6000,12.8,14.4,0,ExpectedStarter:1|PlayerMatchupIsBad:1|Injured:1|StarGood:1
77180,Mike Williams,WR,LAC,3700,0,0,0,PlayerMatchupIsGood:2|Injured:1
77181,John Ross,WR,CIN,3300,0,0,0,Injured:1
77182,Brandon Tate,WR,BUF,3000,0,0,0,
77183,Blake Bortles,QB,JAX,5300,14.36,12.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1
77186,Theo Riddick,RB,DET,4500,11.33,2.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1|ThumbDown:1
77191,Eric Decker,WR,TEN,4200,12.16,3.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1
77192,Mark Ingram,RB,NO,4600,13.75,10.2,0,ExpectedStarter:1|VegasGood:1
77204,Randall Telfer,TE,CLE,2500,0,0,0,PlayerMatchupIsGreat:1
77208,Darrius Heyward-Bey,WR,PIT,3000,0,0.3,0,ThumbUp:1
77217,Jaron Brown,WR,ARI,4000,8.23,21.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1
77218,Arrelious Benn,WR,JAX,3000,3.22,0,0,ExpectedStarter:1
77226,Paxton Lynch,QB,DEN,4000,0,0,0,Injured:1
77232,Tyreek Hill,WR,KC,6800,15.24,8.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|VegasBad:1|StarBad:1
77233,Johnny Holton,WR,OAK,3000,0,13.4,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77243,Keelan Cole,WR,JAX,3000,2.41,2,0,ExpectedStarter:1|VegasBad:1
77244,Kevin McDermott,TE,MIN,2500,0,0,0,
77247,Marqise Lee,WR,JAX,4500,13.39,3.8,0,ExpectedStarter:1|VegasBad:1
77248,Senorise Perry,RB,MIA,3000,0,0,0,PlayerMatchupIsBad:1
77249,Matt LaCosse,TE,NYG,2500,0,0,0,PlayerMatchupIsHorribad:1
77256,Nelson Agholor,WR,PHI,3900,9.55,8.8,0,ExpectedStarter:1|StarGood:1|VegasGood:1
77265,Julius Thomas,TE,MIA,2900,7.24,4.9,0,ExpectedStarter:1|VegasBad:1
77274,Xavier Grimble,TE,PIT,2500,0,0,0,PlayerMatchupIsGood:1
77275,Broncos ,DST,DEN,3300,8.36,9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
77282,Zach Ertz,TE,PHI,6300,12.93,13.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1
77284,Jermaine Kearse,WR,NYJ,4600,10.75,5.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1
77285,Isaiah McKenzie,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
77296,Cameron Artis-Payne,RB,CAR,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
77297,Colts ,DST,IND,2400,5.42,8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
77302,Khari Lee,TE,BUF,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
77303,Michael Roberts,TE,DET,2500,0,2.5,0,
77310,Ezekiel Elliott,RB,DAL,8200,25.21,29.9,0,ExpectedStarter:1|VegasGood:1
77311,Connor Cook,QB,OAK,4200,0,0,0,PlayerMatchupIsHorribad:2
77312,Cowboys ,DST,DAL,2500,7.28,4,0,ExpectedStarter:1|PlayerMatchupIsGood:2
77315,Darren McFadden,RB,DAL,4500,0,0,0,Injured:1
77318,Austin Carr,WR,NO,3000,0,0,0,
77319,Eric Weems,WR,TEN,3000,0,0,0,PlayerMatchupIsHorribad:1
77320,Derek Carr,QB,OAK,5800,14.28,9.72,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbDown:1|StarBad:1
77323,Benny Cunningham,RB,CHI,3000,0,2.6,0,
77329,DeAndre Hopkins,WR,HOU,6400,18.16,29.7,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1
77330,Jehu Chesson,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77331,David Njoku,TE,CLE,2900,0,3.1,0,PlayerMatchupIsGreat:1
77337,DeVante Parker,WR,MIA,6700,17.14,12.9,0,ExpectedStarter:1|PlayerIsHot:1|StarBad:1
77338,Jaelen Strong,WR,JAX,3500,0,0,0,Injured:1
77339,TJ Jones,WR,DET,3000,3.84,8.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarBad:1|VegasGood:1
77340,Falcons ,DST,ATL,3200,6.88,4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
77344,Charles Sims,RB,TB,3900,5.8,3.1,0,ExpectedStarter:1|ThumbUp:1|VegasGood:1
77349,Andre Ellington,RB,ARI,3800,7.88,19.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|ThumbDown:1|VegasBad:1
77355,Trey Edmunds,RB,NO,3000,0,0,0,
77356,Austin Hooper,TE,ATL,3300,7.12,10,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1|StarBad:1
77360,Corey Davis,WR,TEN,4000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
77361,Jeremy Sprinkle,TE,WAS,2500,0,0,0,PlayerMatchupIsHorribad:1
77371,Duke Johnson Jr.,RB,CLE,4500,12.1,21,0,ExpectedStarter:1|PlayerIsHot:1|ThumbDown:1|StarBad:1
77372,Derek Watt,RB,LAC,3000,0,0,0,
77379,Adam Thielen,WR,MIN,5800,14.22,9.9,0,ExpectedStarter:1|PlayerIsHot:1
77384,James Wright,WR,CLE,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77389,Brandon Marshall,WR,NYG,4600,11.92,10.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1
77390,Ameer Abdullah,RB,DET,4200,8.65,19.9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1
77391,Shane Vereen,RB,NYG,3600,6.4,3.5,0,ExpectedStarter:1|Injured:1|StarGood:1
77399,George Kittle,TE,SF,2500,3.67,5.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
77402,Alfred Blue,RB,HOU,3800,0,1.2,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|ThumbUp:1
77409,Kasen Williams,WR,CLE,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77410,Demarcus Robinson,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77411,Devontae Booker,RB,DEN,3500,0,1.4,0,ThumbUp:1
77416,Michael Thomas,WR,LAR,3000,0,0,0,Injured:1
77421,Clive Walford,TE,OAK,2500,0,0,0,PlayerMatchupIsGood:1|ThumbDown:1
77429,Phillip Dorsett,WR,NE,4000,0,2.7,0,PlayerMatchupIsGood:1
77430,Kyle Sloter,QB,MIN,4000,0,0,0,
77436,Alshon Jeffery,WR,PHI,6200,16.35,11.9,0,ExpectedStarter:1|PlayerIsHot:1
77437,Bryce Petty,QB,NYJ,4000,0,0,0,PlayerMatchupIsHorribad:2
77438,Lions ,DST,DET,2700,8.81,12,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
77440,Paul Richardson,WR,SEA,4600,10.49,9.5,0,ExpectedStarter:1|PlayerIsHot:1|VegasGood:1
77441,Brittan Golden,WR,ARI,3000,0,0,0,PlayerMatchupIsGood:1|ThumbDown:1
77445,Peyton Barber,RB,TB,3000,0,0.2,0,
77446,Jesse James,TE,PIT,3000,6.19,7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1
77453,Mike Gillislee,RB,NE,5400,12.51,4.9,0,ExpectedStarter:1|PlayerMatchupIsBad:2
77459,Chris Matthews,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77460,Jamaal Charles,RB,DEN,4200,8.55,5.7,0,ExpectedStarter:1|StarBad:1
77461,Andy Janovich,RB,DEN,3000,0,0,0,
77462,Bills ,DST,BUF,2300,4.46,14,0,ExpectedStarter:1|PlayerMatchupIsBad:1
77468,EJ Manuel,QB,OAK,4000,0,3.24,0,PlayerMatchupIsHorribad:2
77475,Tion Green,RB,DET,3000,0,0,0,PlayerMatchupIsBad:1
77476,Stacy Coley,WR,MIN,3000,0,0,0,
77477,Malcolm Brown,RB,LAR,3900,0,2.4,0,PlayerMatchupIsHorribad:1|Injured:1
77479,Jimmy Garoppolo,QB,NE,5500,0,0,0,PlayerMatchupIsGreat:1
77486,Andy Dalton,QB,CIN,5800,18.46,29.34,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1|VegasBad:1
77493,Raheem Mostert,RB,SF,3000,0,0,0,PlayerMatchupIsHorribad:1
77494,Vernon Davis,TE,WAS,3700,7.25,10.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1|StarBad:1
77498,Rodney Adams,WR,MIN,3000,0,0,0,
77505,Brandin Cooks,WR,NE,7600,18.43,7.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|OptimalPick:1|ThumbUp:1
77506,Jakeem Grant,WR,MIA,3000,0,0,0,
77515,Matt Ryan,QB,ATL,7400,18.18,11.48,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
77516,Carson Palmer,QB,ARI,6100,19.97,20.38,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|StarGood:1
77517,Jared Cook,TE,OAK,3400,9.77,7.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarGood:1
77518,Bears ,DST,CHI,2100,3.56,-2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
77523,Josh Gordon,WR,CLE,4000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
77528,Aaron Ripkowski,RB,GB,3000,0,2,0,
77529,Greg Olsen,TE,CAR,4700,0,0,0,Injured:1
77534,Davante Adams,WR,GB,5900,14.64,9.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbUp:1|VegasBad:1
77539,David Johnson,RB,ARI,6300,0,0,0,PlayerMatchupIsGreat:2|Injured:1|ThumbUp:1
77540,Jamize Olawale,RB,OAK,3000,0,3.5,0,PlayerMatchupIsBad:1|ThumbDown:1
77550,Damiere Byrd,WR,CAR,3000,0,1.2,0,
77551,Joe Mixon,RB,CIN,5700,12.68,8.8,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|VegasBad:1
77554,Marquise Goodwin,WR,SF,3500,6.74,2.8,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1|VegasGood:1
77555,Leonard Fournette,RB,JAX,6700,17.51,24.5,0,ExpectedStarter:1
77556,D'Onta Foreman,RB,HOU,4000,7.26,4.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
77567,Drew Stanton,QB,ARI,4000,0,0,0,PlayerMatchupIsGreat:1
77580,Kendall Wright,WR,CHI,3800,8.75,15.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|VegasGood:2
77581,Tra Carson,RB,CIN,3000,0,0,0,PlayerMatchupIsGreat:2|Injured:1
77597,Todd Gurley II,RB,LAR,7800,20.74,37.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|OptimalPick:1|VegasBad:1
77598,Taquan Mizzell,RB,CHI,3000,0,0,0,
77599,AJ McCarron,QB,CIN,4700,0,0,0,PlayerMatchupIsGreat:1
77601,Keenan Allen,WR,LAC,7200,18.92,21.8,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1
77605,Sean Mannion,QB,LAR,4200,0,0,0,PlayerMatchupIsGood:1
77611,Corey Coleman,WR,CLE,4800,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
77616,JuJu Smith-Schuster,WR,PIT,3000,6.51,13.7,0,ExpectedStarter:1|StarBad:1
77620,Brett Hundley,QB,GB,4200,0,0,0,PlayerMatchupIsHorribad:1
77625,Bengals ,DST,CIN,3500,7.51,8,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
77628,Jalin Marshall,WR,NYJ,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
77629,Danny Vitale,RB,CLE,3000,0,0,0,
77630,Antony Auclair,TE,TB,2500,0,0,0,PlayerMatchupIsGreat:1
77633,Jarvis Landry,WR,MIA,6500,17.75,10,0,ExpectedStarter:1|PlayerIsHot:1
77639,Isaiah Crowell,RB,CLE,4800,10.46,3.7,0,ExpectedStarter:1
77640,Rex Burkhead,RB,NE,4000,0,0,0,PlayerMatchupIsBad:2|Injured:1
77641,Corey Clement,RB,PHI,3800,7.01,3,0,ExpectedStarter:1|PlayerMatchupIsGood:1
77646,Logan Paulsen,TE,SF,2500,0,0,0,PlayerMatchupIsHorribad:2
77652,Mark Sanchez,QB,CHI,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
77658,Dalvin Cook,RB,MIN,6500,17.08,13.4,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1|VegasGood:1
77659,Dion Lewis,RB,NE,3400,6.07,9.7,0,ExpectedStarter:1|PlayerMatchupIsBad:2
77662,Demaryius Thomas,WR,DEN,6300,14.3,2.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbDown:1
77668,Markus Wheaton,WR,CHI,3300,9.03,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
77673,Torrey Smith,WR,PHI,3700,7.35,1.9,0,ExpectedStarter:1|VegasBad:1
77674,Chris Carson,RB,SEA,5400,13.93,9.6,0,ExpectedStarter:1
77679,Anthony Sherman,RB,KC,3000,0,0,0,
77680,Joshua Dobbs,QB,PIT,4000,0,0,0,PlayerMatchupIsGreat:1
77688,Devante Mays,RB,GB,3500,0,0,0,
77696,Browns ,DST,CLE,2400,4.95,4,0,ExpectedStarter:1|PlayerMatchupIsBad:1
77706,DeSean Jackson,WR,TB,5200,13.01,4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarBad:1
77707,Alfred Morris,RB,DAL,5100,1.72,7.6,0,ExpectedStarter:1|VegasGood:1|StarBad:1
77717,Nick Boyle,TE,BAL,2500,3.88,5.4,0,ExpectedStarter:1|StarGood:1
77718,Brent Celek,TE,PHI,2500,0,0,0,PlayerMatchupIsHorribad:1
77738,Elijhaa Penny,RB,ARI,3000,0,0.1,0,PlayerMatchupIsGreat:2
77745,Kevin Hogan,QB,CLE,4600,0,2.6,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
77751,Jamison Crowder,WR,WAS,4900,11.19,0.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
77754,Allen Hurns,WR,JAX,4700,12.52,8.2,0,ExpectedStarter:1|PlayerIsHot:1|VegasGood:1|StarBad:1
