Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
80388,Cody Core,WR,CIN,3000,0,0,0,PlayerMatchupIsHorribad:1
80393,Jacquizz Rodgers,RB,TB,4500,6.81,2.5,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|VegasGood:1
80394,Chad Hansen,WR,NYJ,3000,0,0,0,
80395,Benjamin Watson,TE,BAL,3600,9.37,2.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:2|StarBad:1
80398,Corey Coleman,WR,CLE,4800,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
80399,Stacy Coley,WR,MIN,3000,0,0,0,
80401,Jared Abbrederis,WR,DET,3000,0,5.7,0,
80406,Derrick Henry,RB,TEN,5200,10.35,0.9,0,ExpectedStarter:1|StarGood:1
80420,Mike Evans,WR,TB,7900,19.09,9.9,0,ExpectedStarter:1|PlayerIsHot:1|VegasBad:1
80421,John Brown,WR,ARI,5100,10.93,10.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|VegasBad:1|StarBad:1
80426,Tyler Lockett,WR,SEA,4500,11.81,6.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1|StarBad:1|VegasBad:1
80430,Will Fuller V,WR,HOU,4400,9.8,20.2,0,ExpectedStarter:1|ThumbUp:1|StarGood:1|VegasGood:1
80431,David Morgan,TE,MIN,2500,0,0,0,
80441,Tavon Austin,WR,LAR,3000,5.13,12.1,0,ExpectedStarter:1|ThumbDown:1|VegasBad:1
80455,TJ Jones,WR,DET,3000,7.7,3.2,0,ExpectedStarter:1|StarGood:1|VegasGood:1
80456,Sean Mannion,QB,LAR,4200,0,0,0,PlayerMatchupIsHorribad:1
80465,Sam Bradford,QB,MIN,6000,15.5,1.44,0,ExpectedStarter:1|Injured:1
80468,Matt Moore,QB,MIA,4500,0,0,0,PlayerMatchupIsGreat:2
80469,Teddy Bridgewater,QB,MIN,4000,0,0,0,Injured:1
80470,Eric Ebron,TE,DET,3100,7.82,1.6,0,ExpectedStarter:1|VegasBad:1
80476,Rishard Matthews,WR,TEN,5400,12.29,6.1,0,ExpectedStarter:1|PlayerIsHot:1
80477,Matthew Slater,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
80482,Benny Cunningham,RB,CHI,3000,0,12.7,0,PlayerMatchupIsBad:1
80483,Sterling Shepard,WR,NYG,5200,11.56,1.9,0,ExpectedStarter:1|PlayerIsHot:1|VegasBad:1
80486,Marlon Mack,RB,IND,3800,0,16.3,0,PlayerMatchupIsGreat:2|Injured:1
80487,Jack Doyle,TE,IND,3700,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|Injured:1|PlayerIsHot:1|ThumbDown:1
80488,Derek Carrier,TE,LAR,2500,0,0,0,PlayerMatchupIsHorribad:1
80490,Ravens ,DST,BAL,2900,8.32,12,0,ExpectedStarter:1|PlayerMatchupIsBad:2
80494,Wendell Smallwood,RB,PHI,4600,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
80507,James Develin,RB,NE,3000,0,0,0,
80508,Doug Baldwin,WR,SEA,7000,17.88,7.7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
80512,Wayne Gallman,RB,NYG,3900,10.11,13.2,0,ExpectedStarter:1
80513,Kyle Sloter,QB,MIN,4000,0,0,0,
80514,C.J. Uzomah,TE,CIN,2500,0,3.1,0,PlayerMatchupIsHorribad:1
80517,Sammie Coates,WR,CLE,3100,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
80518,Eric Tomlinson,TE,NYJ,2500,0,4.4,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
80519,Jordan Leggett,TE,NYJ,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|Injured:1
80528,Cameron Brate,TE,TB,3700,13.03,17.8,0,ExpectedStarter:1
80529,Texans ,DST,HOU,2800,5.96,-3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbUp:1
80538,Ty Montgomery,RB,GB,7400,0,0,0,PlayerMatchupIsBad:2|Injured:1|ThumbUp:2
80543,Andrew Luck,QB,IND,5700,0,0,0,PlayerMatchupIsGreat:1|Injured:1
80544,Jacob Hollister,TE,NE,2500,0,0,0,PlayerMatchupIsHorribad:1
80551,Kendrick Bourne,WR,SF,3000,0,0,0,
80557,Marshawn Lynch,RB,OAK,5100,12.02,12.3,0,ExpectedStarter:1
80560,Larry Fitzgerald,WR,ARI,6800,18.7,11.1,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|PlayerIsHot:2|VegasGood:1|StarBad:1
80561,Arrelious Benn,WR,JAX,3000,2.62,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
80563,Tommy Bohanon,RB,JAX,3000,0,0,0,PlayerMatchupIsGood:1
80568,Cethan Carter,TE,CIN,2500,0,0,0,PlayerMatchupIsHorribad:1
80573,Nick Foles,QB,PHI,4300,0,0,0,PlayerMatchupIsBad:2
80574,George Kittle,TE,SF,2500,4.32,21.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
80590,Jonathan Stewart,RB,CAR,3900,10.41,7.4,0,ExpectedStarter:1|StarGood:1|VegasBad:1
80591,Jermaine Gresham,TE,ARI,2700,5.82,3.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1
80597,Eddie Lacy,RB,SEA,3400,8.99,3.8,0,ExpectedStarter:1
80598,Nathan Peterman,QB,BUF,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
80602,Jordan Howard,RB,CHI,5600,15.61,7.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1|StarGood:1
80603,Troy Niklas,TE,ARI,2500,0,0,0,PlayerMatchupIsHorribad:1
80613,Michael Burton,RB,CHI,3000,0,0,0,PlayerMatchupIsBad:1
80617,Adam Thielen,WR,MIN,5900,13.36,9.5,0,ExpectedStarter:1|PlayerIsHot:1|ThumbDown:1|VegasBad:1|StarGood:1
80620,DeShone Kizer,QB,CLE,5500,14.91,4.38,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
80625,Terrell Watson,RB,PIT,3000,0,0,0,PlayerMatchupIsGood:1
80628,Aaron Ripkowski,RB,GB,3000,0,0.2,0,PlayerMatchupIsBad:2|ThumbDown:1
80635,Malcolm Mitchell,WR,NE,3600,0,0,0,PlayerMatchupIsGood:1|Injured:1
80642,Justin Davis,RB,LAR,3000,0,0,0,
80643,Chris Godwin,WR,TB,3000,0,1.8,0,
80644,Kamar Aiken,WR,IND,3000,4.27,4.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1|VegasBad:1
80649,O.J. Howard,TE,TB,2700,0,0,0,
80651,Russell Wilson,QB,SEA,7100,21.01,12.52,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
80652,AJ McCarron,QB,CIN,4700,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
80653,Chargers ,DST,LAC,2500,6.15,10,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
80659,Dolphins ,DST,MIA,2700,6.13,20,0,ExpectedStarter:1|PlayerMatchupIsBad:1
80665,Christian McCaffrey,RB,CAR,5700,15.39,14.8,0,ExpectedStarter:1|PlayerIsHot:1
80673,Lee Smith,TE,OAK,2500,0,0,0,PlayerMatchupIsGood:1
80680,Trevor Davis,WR,GB,3000,0,0,0,
80686,Rob Gronkowski,TE,NE,6900,0,0,0,PlayerMatchupIsHorribad:1|Injured:1|PlayerIsHot:1|VegasGood:1
80693,Chris Manhertz,TE,CAR,2500,0,0,0,PlayerMatchupIsBad:1
80696,Brent Celek,TE,PHI,2500,0,1.5,0,PlayerMatchupIsHorribad:2
80697,Blake Bell,TE,MIN,2500,0,0,0,
80702,Demetrius Harris,TE,KC,2600,0,5.1,0,PlayerMatchupIsHorribad:1
80703,James Winchester,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:1
80707,Roosevelt Nix,RB,PIT,3000,0,0,0,PlayerMatchupIsGood:1
80719,Rams ,DST,LAR,2800,5.83,8,0,ExpectedStarter:1
80735,Jalen Richard,RB,OAK,3900,5.95,3.7,0,ExpectedStarter:1|VegasGood:1|StarGood:1|VegasBad:1
80736,Jeff Janis,WR,GB,3300,0,0,0,ThumbDown:1
80741,Kerwynn Williams,RB,ARI,3500,2.86,-0.2,0,ExpectedStarter:1|VegasBad:1
80747,Davante Adams,WR,GB,5800,14.21,25.6,0,ExpectedStarter:1|Injured:1|PlayerIsHot:2|ThumbDown:1
80748,Amari Cooper,WR,OAK,5700,13.26,1.8,0,ExpectedStarter:1|StarGood:1
80749,Deshaun Watson,QB,HOU,6200,16.91,35.54,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
80754,DeVante Parker,WR,MIA,6600,16.57,1.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|PlayerIsHot:1|StarBad:1|VegasBad:1
80756,Jonnu Smith,TE,TEN,2600,0,7.1,0,PlayerMatchupIsGood:2
80757,Chiefs ,DST,KC,2700,8.24,10,0,ExpectedStarter:1
80761,Joe Flacco,QB,BAL,4700,12.31,8.48,0,ExpectedStarter:1|StarBad:1|VegasBad:1
80768,Rodney Adams,WR,MIN,3000,0,0,0,
80769,Austin Davis,QB,SEA,4300,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
80774,Mike Gillislee,RB,NE,5300,12.78,5.2,0,ExpectedStarter:1|VegasGood:1
80775,Odell Beckham Jr.,WR,NYG,8500,18.47,21.5,0,ExpectedStarter:1|PlayerIsHot:1
80776,Jordan Matthews,WR,BUF,4000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
80779,Javorius Allen,RB,BAL,4500,10.42,18.5,0,ExpectedStarter:1
80780,Brandin Cooks,WR,NE,7400,15.7,13.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1
80790,Leonte Carroo,WR,MIA,3000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
80810,Brandon Bolden,RB,NE,3000,0,0,0,
80811,Michael Roberts,TE,DET,2500,0,0,0,
80814,Vance McDonald,TE,PIT,2700,0,0,0,
80820,Jay Cutler,QB,MIA,5200,14.12,7.48,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
80821,James Hanna,TE,DAL,2500,0,0,0,PlayerMatchupIsHorribad:1
80828,Alfred Blue,RB,HOU,3800,0,0,0,
80834,Patrick Mahomes II,QB,KC,4700,0,0,0,PlayerMatchupIsHorribad:1
80838,Brice Butler,WR,DAL,3500,5.48,7.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|VegasBad:1|VegasGood:1
80839,Michael Thomas,WR,LAR,3000,0,0,0,
80840,Dion Sims,TE,CHI,2500,0,2.7,0,
80845,George Winn,RB,IND,3000,0,0,0,PlayerMatchupIsGreat:2|Injured:1
80846,Rhett Ellison,TE,NYG,2500,0,1.9,0,PlayerMatchupIsHorribad:1
80847,Theo Riddick,RB,DET,4100,8.17,9.3,0,ExpectedStarter:1|PlayerMatchupIsBad:2|ThumbUp:1|StarGood:1
80848,Tyler Ervin,RB,HOU,3000,0,0,0,Injured:1
80849,Logan Paulsen,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
80853,Jordan Todman,RB,HOU,3000,0,0,0,
80864,Chris Matthews,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
80865,Buccaneers ,DST,TB,2400,7.44,8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
80874,Logan Thomas,TE,BUF,2500,0,1.3,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
80880,Darren Fells,TE,DET,2500,3.21,16.4,0,ExpectedStarter:1|StarBad:1|VegasBad:1
80882,Joe Mixon,RB,CIN,5500,11.63,11.1,0,ExpectedStarter:1|PlayerMatchupIsGood:2|VegasBad:1|StarBad:1
80890,Darren McFadden,RB,DAL,4500,0,0,0,
80891,Tyler Bray,QB,KC,4000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
80895,Shane Vereen,RB,NYG,3400,7.81,8.5,0,ExpectedStarter:1|StarBad:1
80898,Mike Tolbert,RB,BUF,3800,4.14,6.4,0,ExpectedStarter:1|VegasBad:1
80914,Isaiah Crowell,RB,CLE,4700,8.84,8.7,0,ExpectedStarter:1|VegasBad:1
80915,Michael Campanaro,WR,BAL,3000,0,1.8,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
80919,Ben Koyack,TE,JAX,2500,0,0,0,
80922,Orleans Darkwa,RB,NYG,3400,4.09,14.2,0,ExpectedStarter:1|Injured:1|StarBad:1|VegasBad:1
80923,Braxton Miller,WR,HOU,3000,0,0,0,
80924,Geno Smith,QB,NYG,4500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
80926,Ryan Fitzpatrick,QB,TB,4400,0,0,0,PlayerMatchupIsGood:2|ThumbUp:1
80938,Robby Anderson,WR,NYJ,4000,8.73,3.6,0,ExpectedStarter:1|StarBad:1|VegasGood:1
80939,Pharoh Cooper,WR,LAR,3000,0,4.2,0,
80942,J.D. McKissic,RB,SEA,3200,9.79,6.6,0,ExpectedStarter:1|StarBad:1
80948,Jakeem Grant,WR,MIA,3000,0,0.9,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
80952,Devante Mays,RB,GB,3600,0,0,0,PlayerMatchupIsBad:2
80959,Andrew DePaola,TE,CHI,2500,0,0,0,
80962,D'Onta Foreman,RB,HOU,4000,9.06,3.7,0,ExpectedStarter:1|StarBad:1
80963,Brandon Marshall,WR,NYG,4600,10.32,3.5,0,ExpectedStarter:1|PlayerIsHot:1|VegasBad:1
80964,Cardinals ,DST,ARI,2300,5.87,2,0,ExpectedStarter:1
80969,Jamaal Williams,RB,GB,5000,9.91,0.1,0,ExpectedStarter:1|PlayerMatchupIsBad:2
80970,Christian Hackenberg,QB,NYJ,4000,0,0,0,PlayerMatchupIsGreat:1
80971,Jason Witten,TE,DAL,4200,11.22,13.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1|ThumbUp:1
80975,Josh McCown,QB,NYJ,4500,15.87,14.46,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
80976,Patriots ,DST,NE,2900,6.26,3,0,ExpectedStarter:1
80980,Joe Banyard,RB,BUF,3000,0,0,0,
80987,Ryan Switzer,WR,DAL,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
80988,Jared Goff,QB,LAR,5300,15.81,10.72,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
80996,Mack Hollins,WR,PHI,3000,0,0,0,PlayerMatchupIsGood:1
80997,Chris Moore,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
80999,Devin Funchess,WR,CAR,5600,11.13,18.3,0,ExpectedStarter:1|PlayerIsHot:1|OptimalPick:1
81000,Matt LaCosse,TE,NYG,2500,0,0,0,PlayerMatchupIsHorribad:1
81018,Jeremy Hill,RB,CIN,3400,3.7,1.6,0,ExpectedStarter:1|PlayerMatchupIsGood:2
81024,Jay Prosch,RB,HOU,3000,0,0,0,
81034,Matt Breida,RB,SF,3800,5.75,10.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1
81044,Paul Perkins,RB,NYG,3300,0,0,0,Injured:1
81045,Mike Glennon,QB,CHI,4400,0,0,0,PlayerMatchupIsBad:2
81046,Steelers ,DST,PIT,3900,8.61,5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
81049,Jehu Chesson,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
81063,Lamar Miller,RB,HOU,5000,12.55,10.9,0,ExpectedStarter:1|ThumbUp:1|StarGood:1
81069,Krishawn Hogan,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
81071,Pierre Garcon,WR,SF,6100,13.66,17.4,0,ExpectedStarter:1|PlayerIsHot:1|StarBad:1|VegasGood:1
81073,Matt Jones,RB,IND,3000,0,0,0,PlayerMatchupIsGreat:2
81074,Ryan Nassib,QB,JAX,4000,0,0,0,PlayerMatchupIsHorribad:2
81075,Albert Wilson,WR,KC,3300,6.4,3.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1|StarGood:1
81082,Delanie Walker,TE,TEN,4700,13.6,5.5,0,ExpectedStarter:1|PlayerMatchupIsGood:2|ThumbUp:1
81084,Tion Green,RB,DET,3000,0,0,0,PlayerMatchupIsBad:2
81085,Dontrelle Inman,WR,LAC,3200,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
81089,Jerick McKinnon,RB,MIN,4000,9.4,26.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbUp:1|VegasGood:1
81090,Rod Smith,RB,DAL,3300,0,2.8,0,
81091,Jeremy Kerley,WR,NYJ,3900,8.32,7.9,0,ExpectedStarter:1|VegasBad:1
81097,Russell Shepard,WR,CAR,3700,5.5,3.5,0,ExpectedStarter:1|StarGood:1|VegasGood:1
81105,Peyton Barber,RB,TB,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
81106,A.J. Green,WR,CIN,8200,19.51,33.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|ThumbDown:1|StarBad:1
81117,Bilal Powell,RB,NYJ,6200,15.57,7.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|OptimalPick:1|VegasGood:1
81124,Scott Tolzien,QB,IND,4300,0,0,0,PlayerMatchupIsGreat:1
81128,Charles Sims,RB,TB,3900,0,8.4,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbUp:1
81129,Andy Dalton,QB,CIN,6000,16.18,18.32,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
81130,Jake Rudock,QB,DET,4200,0,0,0,PlayerMatchupIsGood:1
81133,Derek Watt,RB,LAC,3000,0,0,0,
81136,Ifeanyi Momah,TE,ARI,2500,0,0,0,PlayerMatchupIsHorribad:1
81147,T.J. Logan,RB,ARI,3000,0,0,0,Injured:1
81153,Taywan Taylor,WR,TEN,3300,3.44,0.5,0,ExpectedStarter:1
81154,Connor Cook,QB,OAK,4000,0,0,0,
81163,Corey Clement,RB,PHI,3800,7.92,4.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
81167,Jets ,DST,NYJ,3000,5.16,8,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
81174,Mike Williams,WR,LAC,3700,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
81179,Josh Malone,WR,CIN,3000,0,0,0,PlayerMatchupIsHorribad:1
81186,Lions ,DST,DET,3200,8.29,2,0,ExpectedStarter:1|PlayerMatchupIsGood:1
81190,Jared Cook,TE,OAK,3900,9.17,4.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1
81194,Kenny Golladay,WR,DET,4000,0,0,0,Injured:1
81198,Patrick DiMarco,RB,BUF,3000,0,0,0,
81199,Kyle Rudolph,TE,MIN,3800,9.47,16.5,0,ExpectedStarter:1|ThumbUp:1|VegasGood:1
81205,Tre Madden,RB,SEA,3000,0,0,0,
81217,Trey Burton,TE,PHI,2500,0,9.6,0,PlayerMatchupIsHorribad:2
81219,James O'Shaughnessy,TE,JAX,2500,0,0,0,ThumbDown:1
81223,DeMarco Murray,RB,TEN,5400,15.18,9.9,0,ExpectedStarter:1|ThumbUp:1
81227,C.J. Ham,RB,MIN,3000,0,2.1,0,PlayerMatchupIsGood:1
81228,Marquise Goodwin,WR,SF,3800,6.57,19.6,0,ExpectedStarter:1|Injured:1
81237,DeAndre Washington,RB,OAK,3800,4.58,0,0,ExpectedStarter:1|VegasGood:1|StarGood:1
81242,Cam Newton,QB,CAR,6500,16.73,29.2,0,ExpectedStarter:1|OptimalPick:1
81248,Ryan Mallett,QB,BAL,4000,0,0,0,
81268,JuJu Smith-Schuster,WR,PIT,3500,9.61,9.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:1|VegasBad:1
81282,Jimmy Graham,TE,SEA,4900,10.69,15.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbDown:1|VegasBad:1
81283,Dwayne Allen,TE,NE,2500,7.65,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1|StarGood:1
81288,Aaron Jones,RB,GB,5100,10.24,23.4,0,ExpectedStarter:1|PlayerMatchupIsBad:2
81291,Tarik Cohen,RB,CHI,5300,14.48,2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1
81292,Chris Conley,WR,KC,3200,4.87,7.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarBad:1|VegasBad:1
81293,Eli Rogers,WR,PIT,3000,0,0,0,PlayerMatchupIsHorribad:2
81294,Mark Sanchez,QB,CHI,4000,0,0,0,PlayerMatchupIsBad:2
81295,Richard Rodgers,TE,GB,2700,0,2.6,0,PlayerMatchupIsGreat:1
81305,Tyrod Taylor,QB,BUF,5000,13.36,9.94,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|StarBad:1|VegasBad:1
81308,James White,RB,NE,4900,12.78,13,0,ExpectedStarter:1|VegasGood:1
81309,Taiwan Jones,RB,BUF,3000,0,0,0,
81320,Randall Cobb,WR,GB,6700,15.64,6.9,0,ExpectedStarter:1|ThumbUp:1|StarBad:1
81327,Chris Ivory,RB,JAX,3800,4.89,4.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1
81328,Chester Rogers,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
81335,D.J. Foster,RB,ARI,3500,0,0,0,
81337,Doug Martin,RB,TB,5500,11.67,15.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbUp:1|VegasGood:1
81353,Nelson Agholor,WR,PHI,3900,10.46,19.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarBad:1
81364,Frank Gore,RB,IND,4400,10.98,11.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
81365,Geoff Swaim,TE,DAL,2500,0,0,0,PlayerMatchupIsHorribad:1
81372,Carson Wentz,QB,PHI,6600,17.92,31.26,0,ExpectedStarter:1|PlayerMatchupIsBad:2
81378,Golden Tate,WR,DET,6300,16.1,9.8,0,ExpectedStarter:1
81379,Vince Mayle,TE,BAL,2500,0,6.2,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
81382,Ricardo Louis,WR,CLE,3700,9.2,12.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1
81385,Kyle Nelson,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
81389,Cardale Jones,QB,LAC,4500,0,0,0,PlayerMatchupIsHorribad:1
81400,John Ross,WR,CIN,3300,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
81403,Dalvin Cook,RB,MIN,5000,0,0,0,PlayerMatchupIsGood:1|Injured:1
81404,Kenny Stills,WR,MIA,3700,10.84,2.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|ThumbDown:1|StarGood:1
81405,Breshad Perriman,WR,BAL,3000,2.73,3.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasBad:2
81414,Jarius Wright,WR,MIN,3000,0,0,0,ThumbUp:1
81418,Jeremy Maclin,WR,BAL,4200,9.85,10.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbUp:1|VegasGood:1
81419,Noah Brown,WR,DAL,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
81420,Alan Cross,TE,TB,2500,0,0,0,
81428,Greg Olsen,TE,CAR,4500,0,0,0,PlayerMatchupIsBad:1|Injured:1
81433,Thomas Rawls,RB,SEA,3700,3.92,5.5,0,ExpectedStarter:1|ThumbDown:1|StarBad:1
81443,Corey Grant,RB,JAX,3500,0,0,0,PlayerMatchupIsGood:1
81444,MarQueis Gray,TE,MIA,2500,0,0,0,
81450,Charcandrick West,RB,KC,4000,8.44,15.3,0,ExpectedStarter:1|PlayerMatchupIsBad:2|ThumbDown:1|StarGood:1|VegasBad:1
81451,Tra Carson,RB,CIN,3000,0,0,0,PlayerMatchupIsGood:2|Injured:1
81456,Leonard Fournette,RB,JAX,7000,18.89,34.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1
81457,Dwayne Harris,WR,NYG,3000,0,0,0,
81460,Lucky Whitehead,WR,NYJ,3000,0,0,0,Injured:1
81463,Andre Holmes,WR,BUF,3400,5.19,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1|VegasBad:1
81464,Rashawn Scott,WR,MIA,3000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|Injured:1
81467,Darius Jennings,WR,TEN,3000,0,0,0,
81471,Taquan Mizzell,RB,CHI,3000,0,0,0,PlayerMatchupIsBad:1
81476,Jay Ajayi,RB,MIA,6600,16.95,8.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasBad:1
81477,Matt Forte,RB,NYJ,3900,0,0,0,PlayerMatchupIsGreat:2|Injured:1
81483,Zay Jones,WR,BUF,3600,5.51,1.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarGood:1
81487,Jeff Driskel,QB,CIN,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|Injured:1
81488,Zach Ertz,TE,PHI,6200,13.69,18.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:1|VegasGood:1
81492,DeSean Jackson,WR,TB,5400,12.31,18.6,0,ExpectedStarter:1|PlayerIsHot:1|VegasGood:1|StarBad:1
81493,Cole Beasley,WR,DAL,4100,9.16,18.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1|ThumbUp:1|VegasBad:1
81494,Nick O'Leary,TE,BUF,2500,0,10.4,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
81505,Tre McBride,WR,CHI,3000,0,2.8,0,PlayerMatchupIsHorribad:1
