Id,Name,Position,Team,Salary,Projected,Scored,Override,Alerts
85362,Jared Cook,TE,OAK,3500,8.69,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1|StarBad:1|VegasBad:1
85363,Sean McGrath,TE,LAC,2500,0,0,0,PlayerMatchupIsGreat:1
85369,Cooper Rush,QB,DAL,4500,0,0,0,PlayerMatchupIsGood:2
85370,David Njoku,TE,CLE,2900,7.73,0,0,ExpectedStarter:1|VegasBad:1
85374,Jehu Chesson,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85375,Shelton Gibson,WR,PHI,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85376,Phillip Supernaw,TE,TEN,2500,0,0,0,PlayerMatchupIsGreat:1
85388,Kellen Moore,QB,DAL,4000,0,0,0,PlayerMatchupIsGood:2
85389,Benjamin Watson,TE,BAL,3000,7.56,0,0,ExpectedStarter:1|VegasBad:1|StarBad:1
85394,49ers ,DST,SF,2100,4.22,0,0,ExpectedStarter:1|PlayerMatchupIsBad:2
85399,Kevin Hogan,QB,CLE,5000,7.67,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|VegasBad:1
85400,AJ McCarron,QB,CIN,4700,0,0,0,PlayerMatchupIsHorribad:2
85401,Mike Glennon,QB,CHI,4400,0,0,0,
85402,Raiders ,DST,OAK,2500,5.44,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
85407,Eddie Lacy,RB,SEA,3900,4.16,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarBad:1
85409,Kellen Clemens,QB,LAC,4000,0,0,0,PlayerMatchupIsHorribad:2
85410,Colts ,DST,IND,2800,6.72,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1
85413,Browns ,DST,CLE,2300,3.25,0,0,ExpectedStarter:1
85416,Roosevelt Nix,RB,PIT,3000,0,0,0,
85417,Danny Woodhead,RB,BAL,3700,0,0,0,PlayerMatchupIsBad:1|Injured:1
85420,Peyton Barber,RB,TB,3000,0,0,0,PlayerMatchupIsGood:2
85421,C.J. Beathard,QB,SF,4900,0,0,0,PlayerMatchupIsGood:2
85435,Dak Prescott,QB,DAL,7300,21.01,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2|ThumbDown:1|StarBad:1
85441,Antonio Gates,TE,LAC,2800,6.04,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|VegasBad:1
85445,Jarius Wright,WR,MIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85454,Jimmy Graham,TE,SEA,4900,11.95,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|PlayerIsHot:1
85462,Troy Niklas,TE,ARI,2500,0,0,0,PlayerMatchupIsHorribad:1
85472,DeShone Kizer,QB,CLE,4900,0,0,0,PlayerMatchupIsGreat:2
85481,Mohamed Sanu,WR,ATL,4800,0,0,0,Injured:1
85484,Doug Martin,RB,TB,5900,16.44,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2|ThumbUp:1
85485,Seth Roberts,WR,OAK,3600,5.54,0,0,ExpectedStarter:1|ThumbDown:1
85491,Andy Dalton,QB,CIN,5700,14.42,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbDown:1
85497,Julio Jones,WR,ATL,8500,20.42,0,0,ExpectedStarter:1|StarBad:1
85499,Cody Latimer,WR,DEN,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1|ThumbDown:1
85507,Marcus Kemp,WR,KC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85508,Leonte Carroo,WR,MIA,3000,3.46,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1
85513,Malcolm Brown,RB,LAR,3900,0,0,0,PlayerMatchupIsHorribad:1|ThumbDown:1
85530,Corey Coleman,WR,CLE,4800,0,0,0,PlayerMatchupIsGood:2|Injured:1
85531,Chris Moore,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1
85534,James White,RB,NE,5000,12.58,0,0,ExpectedStarter:1|PlayerIsHot:1|VegasGood:1
85536,Terrance Williams,WR,DAL,3900,9.67,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1
85542,Allen Hurns,WR,JAX,4100,11.41,0,0,ExpectedStarter:1|ThumbUp:1|StarBad:1|VegasGood:1
85554,Maxx Williams,TE,BAL,2500,0,0,0,
85555,Titans ,DST,TEN,3400,4.59,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
85560,Michael Thomas,WR,NO,7500,18.31,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|ThumbUp:1
85561,Damiere Byrd,WR,CAR,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
85562,Dontrelle Inman,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbDown:1
85565,Kendall Wright,WR,CHI,3700,10.56,0,0,ExpectedStarter:1|VegasGood:1
85574,Garrett Celek,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
85575,Bilal Powell,RB,NYJ,5100,0,0,0,Injured:1
85581,Matt LaCosse,TE,NYG,2500,0,0,0,PlayerMatchupIsHorribad:1
85587,Matt Jones,RB,IND,3000,0,0,0,Injured:1
85597,Walter Powell,WR,BUF,3000,0,0,0,PlayerMatchupIsGood:1
85604,Jeremy Kerley,WR,NYJ,4100,8.73,0,0,ExpectedStarter:1|ThumbDown:1|StarBad:1
85606,Joe Mixon,RB,CIN,5000,12.56,0,0,ExpectedStarter:1|PlayerIsHot:1|StarGood:1
85607,Jacquizz Rodgers,RB,TB,4000,5.29,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2
85613,Jermaine Gresham,TE,ARI,2600,4.61,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1|VegasGood:1
85622,Raheem Mostert,RB,SF,3000,0,0,0,PlayerMatchupIsBad:1
85634,Travis Rudolph,WR,NYG,3300,3.32,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1
85639,Gerald Everett,TE,LAR,2600,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85649,Eric Decker,WR,TEN,4300,11.23,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsGood:1|StarBad:1
85651,Thomas Rawls,RB,SEA,4100,6.94,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarBad:1
85652,DeVante Parker,WR,MIA,6500,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
85653,Jerell Adams,TE,NYG,2500,0,0,0,PlayerMatchupIsHorribad:1
85660,Cardale Jones,QB,LAC,4500,0,0,0,PlayerMatchupIsHorribad:2
85663,Johnny Holton,WR,OAK,3000,0,0,0,
85668,Lance Dunbar,RB,LAR,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
85669,Corey Davis,WR,TEN,4500,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsGood:1|Injured:1
85670,Kyle Rudolph,TE,MIN,3800,10.89,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|VegasGood:1
85676,Chris Hogan,WR,NE,7000,13.52,0,0,ExpectedStarter:1|VegasGood:1|StarGood:1
85677,C.J. Uzomah,TE,CIN,2500,0,0,0,
85682,Alvin Kamara,RB,NO,5600,12.72,0,0,ExpectedStarter:1|VegasGood:1
85683,Emmanuel Sanders,WR,DEN,5900,0,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|Injured:1|PlayerIsHot:1|ThumbDown:1
85684,Eli Manning,QB,NYG,4800,14.47,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
85709,Brandon Tate,WR,BUF,3500,0,0,0,PlayerMatchupIsGood:1
85712,Ross Travis,TE,KC,2500,0,0,0,PlayerMatchupIsGood:1
85715,Trey Burton,TE,PHI,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1|ThumbUp:1
85718,Jeremy Hill,RB,CIN,3400,4.52,0,0,ExpectedStarter:1
85725,Duke Johnson Jr.,RB,CLE,4900,12.55,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
85726,Derek Anderson,QB,CAR,5600,0,0,0,PlayerMatchupIsBad:2
85727,Darrell Daniels,TE,IND,2500,0,0,0,PlayerMatchupIsGood:1
85732,Steelers ,DST,PIT,3200,7.89,0,0,ExpectedStarter:1
85735,Levine Toilolo,TE,ATL,2500,0,0,0,
85741,Buccaneers ,DST,TB,2700,6.87,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1|ThumbUp:1
85751,Jordan Reed,TE,WAS,4800,12.58,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1|StarGood:1
85763,Donte Moncrief,WR,IND,3300,8.65,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|StarBad:1
85767,Branden Oliver,RB,LAC,4000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
85769,Dion Lewis,RB,NE,4700,9.25,0,0,ExpectedStarter:1|VegasBad:1
85770,Taywan Taylor,WR,TEN,3300,5.82,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsGood:1|StarBad:1
85771,Marcus Mariota,QB,TEN,6900,18.16,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
85772,Ravens ,DST,BAL,2900,9.33,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
85776,A.J. Derby,TE,DEN,2800,3.94,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarBad:1
85779,O.J. Howard,TE,TB,2600,0,0,0,PlayerMatchupIsHorribad:1
85780,Richard Rodgers,TE,GB,2500,0,0,0,
85790,Jermaine Kearse,WR,NYJ,4700,11.42,0,0,ExpectedStarter:1|VegasGood:1|VegasBad:1
85800,Danny Vitale,RB,CLE,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
85801,Charles Clay,TE,BUF,4000,0,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|Injured:1
85807,Quan Bray,WR,IND,3000,0,0,0,PlayerMatchupIsHorribad:2|ThumbDown:1
85813,Trevor Davis,WR,GB,3000,0,0,0,
85816,Jakeem Grant,WR,MIA,3100,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbUp:1
85822,Jalin Marshall,WR,NYJ,3000,0,0,0,
85831,Clark Harris,TE,CIN,2500,0,0,0,
85836,Jerick McKinnon,RB,MIN,6300,15.19,0,0,ExpectedStarter:1|VegasGood:1
85843,Josh Gordon,WR,CLE,4000,0,0,0,PlayerMatchupIsGood:2|Injured:1
85845,Fozzy Whittaker,RB,CAR,3000,0,0,0,PlayerMatchupIsGood:2
85851,Orleans Darkwa,RB,NYG,3700,8.82,0,0,ExpectedStarter:1
85854,Nick Williams,WR,ATL,3200,0,0,0,
85861,Davante Adams,WR,GB,5800,16.78,0,0,ExpectedStarter:1|PlayerIsHot:2|ThumbDown:1|VegasGood:1
85862,Tom Brady,QB,NE,8000,23.16,0,0,ExpectedStarter:1|VegasGood:1
85863,Cardinals ,DST,ARI,2400,6.67,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2
85867,Alfred Morris,RB,DAL,5400,1.7,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|StarBad:1
85868,Chris Godwin,WR,TB,3000,0,0,0,PlayerMatchupIsHorribad:1
85869,Tre McBride,WR,CHI,3000,2.82,0,0,ExpectedStarter:1
85870,Russell Wilson,QB,SEA,6400,19.54,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
85871,Brandon Williams,TE,IND,2500,0,0,0,PlayerMatchupIsGood:1
85884,Elijah McGuire,RB,NYJ,4200,6.9,0,0,ExpectedStarter:1|StarBad:1
85885,Austin Davis,QB,SEA,4300,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
85888,Tyler Bray,QB,KC,4000,0,0,0,PlayerMatchupIsBad:2
85900,J.D. McKissic,RB,SEA,3300,6.94,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasGood:1|StarBad:1
85901,Josh Hill,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1
85909,Jacoby Brissett,QB,IND,5000,10.87,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|VegasBad:1|VegasGood:1
85916,Alshon Jeffery,WR,PHI,6200,12.12,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbUp:1|VegasBad:1
85920,Cethan Carter,TE,CIN,2500,0,0,0,
85924,Keenan Allen,WR,LAC,6300,13.24,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:2|StarGood:1
85929,Tavon Austin,WR,LAR,3100,6.39,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2|ThumbDown:1|VegasBad:1
85932,Travis Benjamin,WR,LAC,3300,5.38,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarGood:1
85938,Torrey Smith,WR,PHI,3600,5.66,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1|StarGood:1
85939,Bennie Fowler,WR,DEN,3300,4.33,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbUp:1|StarBad:1
85940,John Ross,WR,CIN,3200,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
85951,Bills ,DST,BUF,3400,4.76,0,0,ExpectedStarter:1
85962,Vikings ,DST,MIN,3300,7.05,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
85967,Rashawn Scott,WR,MIA,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
