"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Roger Lewis",3300,"DET@NYG 08:30PM ET",9.400,"NYG"
"WR","Curtis Samuel",3200,"BUF@CAR 01:00PM ET",0.000,"CAR"
"WR","Jaron Brown",3200,"ARI@IND 01:00PM ET",0.000,"ARI"
"WR","Chris Conley",3200,"PHI@KC 01:00PM ET",6.300,"KC"
"RB","Jerick McKinnon",3200,"MIN@PIT 01:00PM ET",6.700,"MIN"
"TE","Jesse James",3200,"MIN@PIT 01:00PM ET",22.100,"PIT"
"DST","Buccaneers ",3200,"CHI@TB 01:00PM ET",0,"TB"
"WR","ArDarius Stewart",3200,"NYJ@OAK 04:05PM ET",3.000,"NYJ"
"TE","Evan Engram",3200,"DET@NYG 08:30PM ET",8.400,"NYG"
"WR","Breshad Perriman",3100,"CLE@BAL 01:00PM ET",1.500,"BAL"
"RB","Fozzy Whittaker",3100,"BUF@CAR 01:00PM ET",0.100,"CAR"
"DST","Jaguars ",3100,"TEN@JAX 01:00PM ET",28.000,"JAX"
"TE","Coby Fleener",3100,"NE@NO 01:00PM ET",16.400,"NO"
"WR","Austin Carr",3100,"NE@NO 01:00PM ET",0,"NO"
"WR","Michael Campanaro",3000,"CLE@BAL 01:00PM ET",0.200,"BAL"
"WR","Chris Matthews",3000,"CLE@BAL 01:00PM ET",0.000,"BAL"
"WR","Chris Moore",3000,"CLE@BAL 01:00PM ET",0.000,"BAL"
"WR","Kasen Williams",3000,"CLE@BAL 01:00PM ET",0.000,"CLE"
"RB","Danny Vitale",3000,"CLE@BAL 01:00PM ET",0.000,"CLE"
"WR","Ricardo Louis",3000,"CLE@BAL 01:00PM ET",5.200,"CLE"
"WR","Reggie Davis",3000,"CLE@BAL 01:00PM ET",0,"CLE"
"RB","Matthew Dayes",3000,"CLE@BAL 01:00PM ET",3.600,"CLE"
"WR","Vince Mayle",3000,"CLE@BAL 01:00PM ET",0.000,"BAL"
"WR","Brandon Tate",3000,"BUF@CAR 01:00PM ET",0.000,"BUF"
"RB","Taiwan Jones",3000,"BUF@CAR 01:00PM ET",0.000,"BUF"
"RB","Joe Banyard",3000,"BUF@CAR 01:00PM ET",0.000,"BUF"
"TE","Charles Clay",3000,"BUF@CAR 01:00PM ET",15.300,"BUF"
"RB","Patrick DiMarco",3000,"BUF@CAR 01:00PM ET",1.500,"BUF"
"WR","Walter Powell",3000,"BUF@CAR 01:00PM ET",0,"BUF"
"WR","Kaelin Clay",3000,"BUF@CAR 01:00PM ET",0,"BUF"
"WR","Andre Holmes",3000,"BUF@CAR 01:00PM ET",7.100,"BUF"
"WR","Damiere Byrd",3000,"BUF@CAR 01:00PM ET",0.000,"CAR"
"RB","Cameron Artis-Payne",3000,"BUF@CAR 01:00PM ET",0,"CAR"
"RB","Chris Johnson",3000,"ARI@IND 01:00PM ET",0,"ARI"
"WR","Kamar Aiken",3000,"ARI@IND 01:00PM ET",1.300,"IND"
"WR","Matt Hazel",3000,"ARI@IND 01:00PM ET",1.100,"IND"
"WR","Quan Bray",3000,"ARI@IND 01:00PM ET",0.000,"IND"
"RB","Elijhaa Penny",3000,"ARI@IND 01:00PM ET",0.000,"ARI"
"WR","Brittan Golden",3000,"ARI@IND 01:00PM ET",0.000,"ARI"
"RB","D.J. Foster",3000,"ARI@IND 01:00PM ET",0,"ARI"
"WR","Chester Rogers",3000,"ARI@IND 01:00PM ET",0,"IND"
"WR","Chad Williams",3000,"ARI@IND 01:00PM ET",0,"ARI"
"WR","Eric Weems",3000,"TEN@JAX 01:00PM ET",0.000,"TEN"
"WR","Arrelious Benn",3000,"TEN@JAX 01:00PM ET",2.200,"JAX"
"RB","Tommy Bohanon",3000,"TEN@JAX 01:00PM ET",7.100,"JAX"
"RB","Jalston Fowler",3000,"TEN@JAX 01:00PM ET",0.000,"TEN"
"RB","Corey Grant",3000,"TEN@JAX 01:00PM ET",0.000,"JAX"
"RB","David Fluellen",3000,"TEN@JAX 01:00PM ET",0.000,"TEN"
"WR","Max McCaffrey",3000,"TEN@JAX 01:00PM ET",0,"JAX"
"WR","Keelan Cole",3000,"TEN@JAX 01:00PM ET",0.000,"JAX"
"RB","Anthony Sherman",3000,"PHI@KC 01:00PM ET",0.000,"KC"
"WR","De'Anthony Thomas",3000,"PHI@KC 01:00PM ET",1.200,"KC"
"WR","Marcus Johnson",3000,"PHI@KC 01:00PM ET",0.000,"PHI"
"WR","Jehu Chesson",3000,"PHI@KC 01:00PM ET",0.000,"KC"
"WR","Mack Hollins",3000,"PHI@KC 01:00PM ET",0.000,"PHI"
"WR","Demarcus Robinson",3000,"PHI@KC 01:00PM ET",0.000,"KC"
"WR","Shelton Gibson",3000,"PHI@KC 01:00PM ET",0,"PHI"
"RB","Corey Clement",3000,"PHI@KC 01:00PM ET",0.000,"PHI"
"RB","Donnel Pumphrey",3000,"PHI@KC 01:00PM ET",0,"PHI"
"WR","Matthew Slater",3000,"NE@NO 01:00PM ET",0,"NE"
"RB","John Kuhn",3000,"NE@NO 01:00PM ET",0.200,"NO"
"RB","James Develin",3000,"NE@NO 01:00PM ET",0.000,"NE"
"RB","Brandon Bolden",3000,"NE@NO 01:00PM ET",0.000,"NE"
