Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
23,863233880,bfoster (4/5),0,174.5,TE Zach Miller WR Antonio Brown RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Adam Thielen RB Alvin Kamara QB Deshaun Watson DST Broncos ,,Ricardo Louis,9.93%,5.5
23,863233912,bfoster (5/5),0,174.5,TE Zach Miller WR Antonio Brown RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Adam Thielen RB Alvin Kamara QB Deshaun Watson DST Broncos ,,DeMarco Murray,9.76%,18.7
23,863407031,clarkgriswold (3/5),0,174.5,TE Zach Miller WR Antonio Brown RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Adam Thielen FLEX Alvin Kamara QB Deshaun Watson DST Broncos ,,Antonio Brown,9.41%,32.5
28,861348653,GolfGalaxy (1/3),0,174.3,TE Rob Gronkowski RB Mark Ingram WR John Brown RB Jerick McKinnon WR Amari Cooper WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Cameron Brate,9.06%,19.6
28,861348669,GolfGalaxy (2/3),0,174.3,TE Rob Gronkowski RB Mark Ingram WR John Brown RB Jerick McKinnon WR Amari Cooper WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Will Fuller V,8.71%,14.2
28,861348693,GolfGalaxy (3/3),0,174.3,TE Rob Gronkowski RB Mark Ingram WR John Brown RB Jerick McKinnon WR Amari Cooper WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Ravens ,8.54%,20
31,863460488,MoneyTrain18 (1/2),0,173.2,TE Rob Gronkowski RB Mark Ingram RB Jerick McKinnon WR Jamison Crowder WR Davante Adams WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Cam Newton,7.49%,23.66
32,862804025,billybobdoodle (2/2),0,172.34,DST Lions  QB Alex Smith WR Michael Crabtree RB Chris Thompson TE Cameron Brate RB Melvin Gordon WR Davante Adams FLEX Todd Gurley II WR Will Fuller V,,Redskins ,7.49%,5
33,863121305,msunken (1/2),0,172.18,DST Rams  RB Mark Ingram WR Julio Jones TE Cameron Brate RB Jerick McKinnon WR Brandin Cooks WR Demaryius Thomas QB Jacoby Brissett FLEX T.Y. Hilton,,Javorius Allen,7.49%,9.6
33,863121317,msunken (2/2),0,172.18,DST Rams  RB Mark Ingram WR Julio Jones TE Cameron Brate RB Jerick McKinnon WR Brandin Cooks WR Demaryius Thomas QB Jacoby Brissett FLEX T.Y. Hilton,,Devonta Freeman,6.79%,9.9
