Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
67,863407719,soupajaff,0,142.74,DST Falcons  QB Drew Brees FLEX Mark Ingram WR Julio Jones RB Lamar Miller RB Jerick McKinnon WR Michael Thomas WR Adam Thielen TE Evan Engram,,Jaguars ,3.40%,5
68,863434784,chost (3/3),0,142.6,DST Buccaneers  WR Michael Crabtree RB Lamar Miller WR Davante Adams FLEX Leonard Fournette QB Deshaun Watson TE Evan Engram RB DeMarco Murray WR T.Y. Hilton,,Chiefs ,3.40%,4
69,861433939,psufans2,0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Amari Cooper WR Adam Thielen FLEX Kareem Hunt DST Broncos ,,Coby Fleener,3.40%,0
69,861522885,Derdy13 (1/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,Alshon Jeffery,3.40%,11.1
69,861522886,Derdy13 (2/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,George Kittle,3.40%,8.6
69,861522887,Derdy13 (3/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,Terrelle Pryor Sr.,3.40%,5.3
69,861522888,Derdy13 (4/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,Christian McCaffrey,3.40%,22.4
69,861522889,Derdy13 (5/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,49ers ,3.40%,5
69,861522890,Derdy13 (6/6),0,142.34,QB Drew Brees TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Amari Cooper WR Adam Thielen RB Kareem Hunt DST Broncos ,,Packers ,2.91%,4
76,863079669,madhatter44,0,141.52,DST Falcons  QB Aaron Rodgers WR Golden Tate RB Mark Ingram TE Jordan Reed WR DeAndre Hopkins RB Jerick McKinnon WR Mike Evans FLEX Evan Engram,,Carson Wentz,2.91%,22.38
77,863011565,babyface0727,0,141.3,DST Ravens  WR Jordy Nelson FLEX DeAndre Hopkins WR Adam Thielen RB Alvin Kamara WR Tyreek Hill QB Deshaun Watson RB Orleans Darkwa TE Evan Engram,,Alex Smith,2.91%,15.14
78,863136438,WhitehorsePK (4/4),0,141.24,QB Drew Brees FLEX Mark Ingram WR Marvin Jones Jr. TE Jordan Reed RB Lamar Miller WR DeAndre Hopkins WR Adam Thielen DST Broncos  RB DeMarco Murray,,Titans ,2.91%,3
79,862959282,ending,0,141.2,DST Redskins  RB Mark Ingram RB Jerick McKinnon WR Amari Cooper WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson TE Delanie Walker,,Jalen Richard,2.91%,5.6
80,863038839,SUNSET76 (5/5),0,141,DST Falcons  WR Michael Crabtree FLEX Jerick McKinnon TE Austin Seferian-Jenkins QB Kevin Hogan WR Davante Adams RB Todd Gurley II WR Adam Thielen RB Kareem Hunt,,Samaje Perine,2.91%,13.7
81,862059179,ragepaladin (1/3),0,140.5,TE Rob Gronkowski RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon QB Kevin Hogan WR Amari Cooper WR Adam Thielen FLEX C.J. Anderson DST Broncos ,,Aaron Rodgers,2.43%,0.72
81,862059216,ragepaladin (2/3),0,140.5,TE Rob Gronkowski RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon QB Kevin Hogan WR Amari Cooper WR Adam Thielen FLEX C.J. Anderson DST Broncos ,,Kelvin Benjamin,2.43%,18.9
81,862068348,ragepaladin (3/3),0,140.5,TE Rob Gronkowski RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon QB Kevin Hogan WR Amari Cooper WR Adam Thielen FLEX C.J. Anderson DST Broncos ,,Jordan Howard,2.43%,21.6
84,862600127,keonip11,0,139.64,DST Patriots  QB Drew Brees TE Zach Miller RB Mark Ingram WR Julio Jones WR DeAndre Hopkins RB Jerick McKinnon WR Jamison Crowder FLEX Todd Gurley II,,Keenan Allen,2.43%,9.5
85,862396741,BrandonBihlman,0,138.6,DST Saints  WR Danny Amendola WR DeAndre Hopkins FLEX Jerick McKinnon WR Ricardo Louis RB Todd Gurley II RB Kareem Hunt QB Deshaun Watson TE David Njoku,,LeGarrette Blount,2.43%,8.7
86,863410943,1nonlyDXP,0,138.48,DST Ravens  TE Zach Ertz WR DeAndre Hopkins QB Carson Wentz WR Nelson Agholor RB Tevin Coleman WR Cooper Kupp FLEX Hunter Henry RB Leonard Fournette,,Demaryius Thomas,2.43%,25.3
87,861980658,CoolFool1951 (3/3),0,138.18,DST Chiefs  QB Ben Roethlisberger WR Antonio Brown FLEX LeGarrette Blount TE Cameron Brate WR Nelson Agholor RB Alvin Kamara RB Leonard Fournette WR Tyreek Hill,,Hunter Henry,2.43%,14
88,863202363,WinBig723,0,137.5,DST Redskins  RB Mark Ingram WR Terrelle Pryor Sr. RB Jerick McKinnon WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson TE Delanie Walker WR T.Y. Hilton,,Jaron Brown,2.43%,4
89,863048964,Jwaz (1/2),0,137.3,DST Falcons  WR Pierre Garcon WR Golden Tate FLEX Jerick McKinnon QB Kevin Hogan RB Kareem Hunt WR Tyreek Hill RB Christian McCaffrey TE Evan Engram,,Marvin Jones Jr.,2.43%,21.6
89,863367693,Jwaz (2/2),0,137.3,DST Falcons  WR Pierre Garcon WR Golden Tate FLEX Jerick McKinnon QB Kevin Hogan RB Kareem Hunt WR Tyreek Hill RB Christian McCaffrey TE Evan Engram,,Demarcus Robinson,2.43%,2.6
91,862991413,jonherz40,0,136.74,DST Falcons  TE Jared Cook WR Michael Crabtree QB Derek Carr FLEX Jerick McKinnon WR Mike Evans RB Melvin Gordon RB Todd Gurley II WR Taylor Gabriel,,Jordy Nelson,1.94%,12
92,863258652,Hooligans (5/6),0,136.6,DST Redskins  TE Rob Gronkowski RB Mark Ingram WR Julio Jones RB Javorius Allen WR Jamison Crowder FLEX Todd Gurley II WR Demarcus Robinson QB Deshaun Watson,,Martavis Bryant,1.94%,4.7
93,863258653,Hooligans (6/6),0,136.5,DST Redskins  TE Rob Gronkowski RB Mark Ingram WR Julio Jones RB Javorius Allen WR Ricardo Louis FLEX Todd Gurley II WR Demarcus Robinson QB Deshaun Watson,,Roger Lewis,1.94%,2.5
94,862273240,klhadley4,0,136.02,QB Carson Palmer WR Larry Fitzgerald RB LeGarrette Blount WR Julio Jones FLEX Lamar Miller RB Ameer Abdullah WR Adam Thielen DST Broncos  TE Evan Engram,,Randall Cobb,1.94%,5.8
95,863305736,666devil1,0,135.8,DST Dolphins  TE Vernon Davis WR Larry Fitzgerald WR Pierre Garcon FLEX Garrett Celek RB Todd Gurley II RB Leonard Fournette QB Deshaun Watson WR Emmanuel Sanders,,JuJu Smith-Schuster,1.94%,6.2
96,863383322,papa-sports-39,0,134.38,DST Rams  WR Antonio Brown WR Marquise Goodwin RB Chris Thompson FLEX Kareem Hunt TE Evan Engram QB Jacoby Brissett RB Marlon Mack WR T.Y. Hilton,,Mike Gillislee,1.94%,3.4
97,863448084,Kylecunn,0,134.04,DST Eagles  FLEX DeSean Jackson QB Blake Bortles WR Jarvis Landry RB Melvin Gordon TE Hunter Henry WR Will Fuller V RB C.J. Anderson WR Emmanuel Sanders,,Rams ,1.94%,22
98,861100101,SleepyW,0,133.84,DST Falcons  QB Drew Brees RB Mark Ingram WR DeAndre Hopkins WR Michael Thomas WR Adam Thielen RB Alvin Kamara TE Evan Engram FLEX DeMarco Murray,,Le'Veon Bell,1.46%,31.1
99,861250426,craftylefty,0,133.54,QB Drew Brees RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon FLEX Javorius Allen WR Michael Thomas WR Adam Thielen TE Austin Hooper DST Broncos ,,Dolphins ,1.46%,5
100,862750545,jrsiscool,0,133.42,DST Falcons  QB Carson Palmer WR Larry Fitzgerald WR DeSean Jackson FLEX Michael Crabtree RB Chris Thompson TE Austin Seferian-Jenkins WR Devin Funchess RB C.J. Anderson,,Mike Wallace,1.46%,6
101,863093952,WhitehorsePK (1/4),0,132.84,DST Packers  QB Drew Brees WR Antonio Brown RB Mark Ingram TE Jordan Reed WR Jamison Crowder WR Michael Thomas FLEX Alvin Kamara RB DeMarco Murray,,Duke Johnson Jr.,1.46%,6.9
102,862597992,boyblue09,0,132.24,DST Redskins  WR Larry Fitzgerald FLEX Mark Ingram QB Derek Carr WR Keenan Allen RB Jay Ajayi TE Austin Seferian-Jenkins WR Amari Cooper RB C.J. Anderson,,Ameer Abdullah,1.46%,5.4
103,863258649,Hooligans (2/6),0,131.98,DST Falcons  TE Travis Kelce RB Mark Ingram WR Julio Jones RB Jerick McKinnon WR Jamison Crowder FLEX Todd Gurley II WR Emmanuel Sanders QB Jacoby Brissett,,Trevor Siemian,1.46%,20.94
104,863136436,WhitehorsePK (2/4),0,130.14,DST Browns  QB Drew Brees WR Michael Crabtree RB Mark Ingram WR Julio Jones TE Jordan Reed WR Michael Thomas RB Alvin Kamara FLEX DeMarco Murray,,Adam Humphries,1.46%,11.1
105,862108034,gspie20,0,130.08,DST Rams  WR Michael Crabtree TE Coby Fleener WR Alshon Jeffery FLEX Mike Gillislee WR Davante Adams QB Carson Wentz RB Todd Gurley II RB Jordan Howard,,Aaron Jones,1.46%,5.2
106,863525854,baudier (2/2),0,129.54,DST 49ers  WR Golden Tate RB Mark Ingram WR Alshon Jeffery WR Chris Hogan FLEX Devonta Freeman QB Jameis Winston RB Christian McCaffrey TE Evan Engram,,Rishard Matthews,1.46%,10.9
107,863161879,coble1jd,0,128.86,DST Bears  TE Ed Dickson QB Cam Newton FLEX Melvin Gordon WR Michael Thomas RB Todd Gurley II WR Devin Funchess RB Samaje Perine WR JuJu Smith-Schuster,,Elijah McGuire,1.46%,2.2
108,863475281,coolasskev,0,128.6,DST Vikings  TE Ed Dickson FLEX Michael Crabtree RB Doug Martin WR DeAndre Hopkins RB Todd Gurley II WR Cooper Kupp WR Adam Thielen QB Deshaun Watson,,Jameis Winston,1.46%,2.44
109,863450739,rdedmd,0,127.24,DST Falcons  QB Alex Smith WR Larry Fitzgerald TE Cameron Brate RB Todd Gurley II WR Taylor Gabriel RB Samaje Perine FLEX Tyreek Hill WR Emmanuel Sanders,,Marshawn Lynch,1.46%,6.3
